track,artist,date,rating
b'Bubble Butt',b'Major Lazer',23 May 2013 ,1.67
,,,
b'Friends',b'Marshmello',9 February 2018 ,1.65
b'La bomba',b'King \xc3\x81frica',2000,1.32
b'All Your Fault',b'Hopsin',20 February 2017 ,1.30
b'Candy Shop',b'50 Cent',8 February 2005 ,1.71
b'Invisible',b'Linkin Park',10 May 2017 ,1.58
b'Smack That',b'Akon',17 October 2006 ,1.70
b'My S\xc5\x82owianie',b'Donatan',4 November 2013 ,1.50
,,,
b'Dangerous Night',b'Thirty Seconds to Mars',25 January 2018 ,1.52
"b""I'm a Freak""",b'Enrique Iglesias',14 January 2014 ,1.43
b'Country Boy',b'Aaron Lewis',7 December 2010 ,1.34
b'When You Look Me in the Eyes',b'Jonas Brothers',25 January 2008 ,1.46
"b""Surfin' USA / Special Kind of Girl""",b'Leif Garrett',1977,1.38
b'The Adam Sandler Song',b'Doug Walker',18 August 2015 ,0.84
b'Epileptic Techno',b'Your Favorite Martian',9 November 2011 ,1.17
,,,
b'Closer',b'The Chainsmokers',29 July 2016 ,1.67
b'If Everyone Cared',b'Nickelback',January 2007 ,1.59
b'Watching You',b'Rodney Atkins',2006,1.07
b'SuperLuv',b'Shane Dawson',31 March 2012 ,0.95
b'We Made You',b'Eminem',7 April 2009 ,1.70
b'Despacito',b'Luis Fonsi',13 January 2017 ,1.72
b'Blah Blah Blah',b'Kesha',19 February 2010 ,1.67
,,,
"b""Sexy and I'm Homeless""",b'Bart Baker',17 November 2011 ,0.65
b'Bitch Suck Dick',"b'Tyler, the Creator'",11 October 2011 ,1.63
b'Phenomenal',b'Eminem',2 June 2015 ,1.58
"b""Don't Wake Me Up""",b'Chris Brown',18 May 2012 ,1.60
b'Wanna Know',b'Meek Mill',30 July 2015 ,1.41
b'Turn the Night Up',b'Enrique Iglesias',30 July 2013 ,1.29
b'Maanteiden kingi',b'Cheek',10 November 2010 ,0.80
,,,
b'Addicted',b'Simple Plan',2003,1.53
b'Bad',b'XXXTentacion',9 November 2018 ,1.67
b'Tell Me a Story / Little Boy and the Old Man',b'Frankie Laine',1953,1.15
"b'La queuleuleu [G\xc3\xa9n\xc3\xa9rique de l\'\xc3\xa9mission T.V. ""La classe""]'",b'B\xc3\xa9zu',15 February 1987 ,0.88
b'Beautiful Girls',b'Sean Kingston',26 May 2007 ,1.72
,,,
,,,
"b""This One's for the Children / Funky, Funky Xmas""",b'New Kids on the Block',12 October 1989 ,1.41
b'Crank That',b'I Set My Friends on Fire',26 August 2008 ,1.49
b'Bow Chicka Wow Wow',b'Mike Posner',3 February 2011 ,1.55
"b""Playground in My Mind / There's No Future in My Future""",b'Clint Holmes',June 1972 ,1.25
"b""There's No One Quite Like Grandma / Pinocchio""","b""St. Winifred's School Choir""",October 1980 ,1.43
b'Bad Day',b'Daniel Powter',30 May 2005 ,1.70
"b""Cryin' Like a Bitch""",b'Godsmack',2010,1.49
,,,
b'\xc3\x8atre une femme 2010',b'Michel Sardou',10 May 2010 ,1.14
b'Macarena Christmas',b'Los del R\xc3\xado',1996,1.27
b'American Bad Ass',b'Kid Rock',June 2000 ,1.54
b'CHopstix',b'ScHoolboy Q',8 April 2019 ,1.73
b'False Advertisement',b'Hopsin',26 August 2016 ,1.25
b'River',b'Eminem',15 December 2017 ,1.69
b'Looking for Freedom',b'David Hasselhoff',1988,1.46
,,,
b'Party Like a Rockstar',b'Shop Boyz',11 May 2007 ,1.58
b'Shitty G',b'Your Favorite Martian',21 December 2011 ,0.89
b'Remember the Name',b'Ed Sheeran',11 July 2019 ,1.58
b'I Love You',b'Vanilla Ice',1991,1.39
b'Puppet Break-Up',b'Your Favorite Martian',14 September 2011 ,0.88
"b""This Summer's Gonna Hurt Like a Motherf***er""",b'Maroon 5',15 May 2015 ,1.64
b'Girls Like You (St. Vincent Remix)',b'Maroon 5',2 August 2018 ,1.23
,,,
b'These Heaux',b'Bhad Bhabie',24 August 2017 ,1.67
b'With a Little Help From My Friends / Measure of a Man',b'Sam & Mark',February 2004 ,0.84
b'Sham Pain',b'Five Finger Death Punch',20 April 2018 ,1.22
b'Rico Suave',b'Gerardo',1991,1.67
"b""This Is Why I'm Hot""",b'Mims',16 January 2007 ,1.71
b'Heroes',b'The X Factor Finalists 2010',22 November 2010 ,1.22
b'Locked Away',b'R. City',29 June 2015 ,1.67
,,,
b'Falling Down',b'Lil Peep',19 September 2018 ,1.75
b'So Hott',b'Kid Rock',2007,1.27
b'Favorite Girl',b'Justin Bieber',2009,1.50
b'Boomerang',b'JoJo Siwa',6 May 2016 ,1.27
b'Birthday Party',b'AJR',12 March 2019 ,1.30
b'Agadoo / Fiddling',b'Black Lace',1984,1.49
"b""Can't Be Tamed""",b'Miley Cyrus',18 May 2010 ,1.71
,,,
b'Red Solo Cup',b'Toby Keith',24 October 2011 ,1.60
b'We Like Them Girls',b'Your Favorite Martian',1 February 2012 ,1.14
"b""Don't Doubt Ur Vibe""","b'Elon ""EDM"" Musk'",31 January 2020 ,1.66
b'Do or Die',b'Machine Head',11 October 2019 ,1.52
b'Lost Boy',b'Ruth B.',21 August 2015 ,1.63
,,,
,,,
b'Goodbye',b'Jason Derulo',24 August 2018 ,1.47
b'Pop Champagne',b'Jim Jones',2008,1.42
b'Ice Cream / Act Like a Ho',b'Borgore',15 February 2010 ,1.46
b'Rain Over Me',b'Pitbull',18 July 2011 ,1.66
"b""It's Thanksgiving""",b'Nicole Westbrook',14 November 2012 ,1.56
b'Mandy',b'Westlife',17 November 2003 ,1.50
"b""Heaven Don't Have a Name""",b'Jeremy Renner',28 June 2019 ,0.86
,,,
b'(God Must Have Spent) A Little More Time on You',b'*NSYNC',9 February 1999 ,1.52
b'Smile',b'Uncle Kracker',2009,1.47
b'We Are All on Drugs / Beverly Hills (Urbanix Mix)',b'Weezer',1 August 2005 ,1.71
b'Gentleman',b'Psy',12 April 2013 ,1.73
b'I Do (Cherish You)',b'98\xc2\xba',1999,1.51
b'Wherever You Are',b'Military Wives',19 December 2011 ,1.18
"b""Don't Wanna Go Home""",b'Jason Derulo',20 May 2011 ,1.67
,,,
b'International Love',b'Pitbull',30 May 2011 ,1.72
b'I Wanna Love You',b'Akon',26 January 2007 ,1.71
"b""Cruising California (Bumpin' in My Trunk)""",b'The Offspring',30 April 2012 ,1.53
b'RIP HARAMBE',b'FrankJavCee',1 August 2016 ,0.97
b'Higher',b'Heidi Montag',26 February 2008 ,1.25
b'Hot Shower',b'Chance the Rapper',28 October 2019 ,1.48
b'How Am I Supposed to Live Without You / Forever Eyes',b'Michael Bolton',1989,1.70
,,,
b'Down With the Sickness',b'Disturbed',31 October 2001 ,1.76
b'Nugget in a Biscuit',b'Toby Turner & Tobuscus',12 September 2011 ,1.48
b'Chemistry',b'Arcade Fire',11 June 2018 ,1.74
"b""Drinkin' Too Much""",b'Sam Hunt',6 January 2017 ,1.04
b'Millennium Prayer',b'Cliff Richard',15 November 1999 ,1.43
b'Yahhh!',b'Soulja Boy',8 January 2008 ,1.65
b'Marry Me',b'Jason Derulo',26 August 2013 ,1.55
,,,
b'ABCDEFG',b'Alison Gold',4 November 2013 ,1.20
b'Girls Just Gotta Have Fun',b'Sophia Grace',30 May 2013 ,1.18
b'Windows Down',b'Big Time Rush',25 June 2012 ,1.38
b'Changes',b'Kelly Osbourne',8 December 2003 ,1.60
b'Whip Yo Kids',b'Your Favorite Martian',27 September 2011 ,1.18
b'Grenade',b'Bruno Mars',28 September 2010 ,1.78
b'Shake Your Bon-Bon CD 1',b'Ricky Martin',18 January 2000 ,1.61
,,,
b'Waka Waka (This Time for Africa)',b'Shakira',11 May 2010 ,1.77
b'Marry Me',b'Train',2010,1.55
b'Bottles of Beer',b'Your Favorite Martian',23 February 2011 ,1.21
b'Hey Baby (Drop It to the Floor)',b'Pitbull',2010,1.68
b'Toute la vie',b'Les Enfoir\xc3\xa9s',12 January 2015 ,0.86
,,,
,,,
"b""Don't Trust Me""",b'3OH!3',8 July 2008 ,1.76
b'F.U.R.B. (F U Right Back)',b'Frankee',April 2004 ,1.59
b'Liekeiss\xc3\xa4',b'Cheek',16 April 2008 ,0.93
b'Him & I',b'G-Eazy',30 November 2017 ,1.71
b'Beach House',b'The Chainsmokers',16 November 2018 ,1.52
"b'Ghostbusters (I\'m Not Afraid) (From the ""Ghostbusters"" Original Motion Picture Soundtrack)'",b'Fall Out Boy',23 June 2016 ,1.06
b'Animals',b'Nickelback',22 August 2006 ,1.61
,,,
b'Birthday Cake',b'Rihanna',February 2012 ,1.71
b'Falling Down (Travis Barker Remix)',b'Lil Peep',11 July 2019 ,1.49
b'Forever',b'John Stamos',1992,1.45
"b""I'm a Lady""",b'Meghan Trainor',24 February 2017 ,1.28
b'Dessert',b'Dawin',17 March 2015 ,1.29
b'Mysterious Girl',b'Peter Andre',21 May 1996 ,1.75
b'Check-In',b'Luan Santana',8 December 2017 ,0.64
,,,
b'Bar\xc3\xa1 Bar\xc3\xa1 Ber\xc3\xaa Ber\xc3\xaa',b'Michel Tel\xc3\xb3',14 August 2012 ,1.13
b'Rock This Party (Everybody Dance Now)',b'Bob Sinclar',2006,1.58
b'Uh La La La',b'Blog 27',2006,1.21
b'The Christmas Song (Chestnuts Roasting on an Open Fire)',b'Justin Bieber',24 October 2011 ,1.29
b'Perfect',b'Simple Plan',26 August 2003 ,1.62
b'Lo que pas\xc3\xb3 pas\xc3\xb3',b'Daddy Yankee',September 2005 ,1.54
"b'10,000 Hours'",b'Dan + Shay',4 October 2019 ,1.68
,,,
b'Yonkers (Lil Silva Remix)',"b'Tyler, the Creator'",23 May 2011 ,1.51
b'Burn the House Down',b'AJR',23 March 2018 ,1.66
b'Because We Can',b'Bon Jovi',7 January 2013 ,1.58
b'Combatchy',b'Anitta',20 November 2019 ,1.38
b'Flying Without Wings',b'Westlife',1 October 1999 ,1.64
b'Right Round',b'Flo Rida',9 February 2009 ,1.79
b'Dollar in the Woods!',b'Keemstar',5 October 2017 ,0.84
,,,
"b'Twinkle, Twinkle, Little Star'",b'Billy Golden',1891,1.59
b'Dig Down',b'Muse',18 May 2017 ,1.77
b'I Like It',b'Enrique Iglesias',3 May 2010 ,1.75
"b""Viens boire un p'tit coup \xc3\xa0 la maison / Instrumental""",b'Licence IV',1986,1.27
b'Swimming',b'Baby Goth',30 November 2018 ,1.32
b'K.I.E.R.E.M.E.',b'Bebe',25 November 2011 ,1.07
b'Cotton Eye Joe',b'Rednex',October 1994 ,1.79
,,,
b'Do It Like a Dude',b'Jessie J',18 November 2010 ,1.74
b'I Hate Hip-Hop',b'Tom MacDonald',13 December 2019 ,1.04
b'Moves Like Jagger',b'Maroon 5',22 June 2011 ,1.81
b'Unbreakable',b'Westlife',4 November 2002 ,1.36
b'Follow Me',b'Uncle Kracker',20 February 2001 ,1.66
,,,
,,,
b'Turn Up the Music',b'Chris Brown',10 February 2012 ,1.73
b'White Boy Wasted',b'Your Favorite Martian',29 February 2012 ,1.20
b'Copy Cat',b'Melanie Martinez',10 February 2020 ,1.56
b'Speed It Up',b'Gunna',11 February 2019 ,1.62
b'I Hit It First',b'Ray J',9 April 2013 ,1.51
b'Stanky Legg',b'GS Boyz',15 August 2008 ,1.66
b'When I Grow Up',b'The Pussycat Dolls',27 May 2008 ,1.74
,,,
b'Schrei',b'Tokio Hotel',December 2005 ,1.40
b'Live My Life',b'Far East Movement',28 February 2012 ,1.47
b'Ill Mind of Hopsin 7',b'Hopsin',18 July 2014 ,1.64
b'Position to Win',b'Migos',8 February 2019 ,1.56
b'Ur So Gay',b'Katy Perry',20 November 2007 ,1.76
b'Take My Breath Away / Fly',b'Jessica Simpson',25 May 2004 ,1.60
b'Summer Girls',b'LFO',29 June 1999 ,1.74
,,,
b'Despacito (Remix)',b'Luis Fonsi',17 April 2017 ,1.78
b'Lighters',b'Bad Meets Evil',13 June 2011 ,1.77
b'Casual Sex',b'My Darkest Days',13 January 2012 ,1.09
b'$ave Dat Money',b'Lil Dicky',3 June 2015 ,1.72
"b""You Light Up My Life / He's a Rebel""",b'Debby Boone',July 1977 ,1.79
b'Facebook Uh Oh Oh',b'Valentina Monetta',16 March 2012 ,1.60
b'Homicide',b'Logic',3 May 2019 ,1.84
,,,
b'Holidae In',b'Chingy',19 January 2004 ,1.68
b'Nerd Rage',b'Your Favorite Martian',26 October 2011 ,1.02
b'Muskrat Love / Honey Come Love Me',b'Captain & Tennille',1976,1.67
b'21st Century Girl',b'Willow',1 March 2011 ,1.55
b'Ordinary Pop Star',b'CJ Fam',7 January 2011 ,1.25
b'Anton aus Tirol',b'DJ \xc3\x96tzi',17 January 2000 ,1.30
"b""Bow Wow (That's My Name)""","b""Lil' Bow Wow""",2000,1.68
,,,
b'The Climb',b'Miley Cyrus',21 February 2009 ,1.79
b'Voices That Care',b'Voices That Care',February 1991 ,1.45
b'Your Body Is a Wonderland',b'John Mayer',13 August 2002 ,1.76
b'Hold My Hand (Duet With Akon)',b'Michael Jackson',15 November 2010 ,1.76
b'At Least a Million',b'Unkle Adams',4 April 2017 ,1.39
b'Funky Man',b'Dee Dee King',1987,1.65
"b""Do They Know It's Christmas? (2014)""",b'Band Aid 30',17 November 2014 ,1.61
,,,
b'Kanye',b'The Chainsmokers',5 August 2014 ,1.66
b'OMG',b'Usher',10 March 2010 ,1.80
b'In the Ayer',b'Flo Rida',8 August 2008 ,1.68
b'T.H.E. (The Hardest Ever)',b'will.i.am',2011,1.71
b'I Bet My Life',b'Imagine Dragons',27 October 2014 ,1.76
,,,
,,,
"b""I Don't Wanna Go to Bed""",b'Simple Plan',16 October 2015 ,1.15
b'Enquanto me beija',b'J\xc3\xa3o',8 October 2019 ,1.08
"b""I'm Gonna Miss You Forever""",b'Aaron Carter',1998,0.98
b'Just a Friend',b'Your Favorite Martian',7 May 2012 ,1.24
b'Right Thurr',b'Chingy',10 July 2003 ,1.82
"b""Wavin' Flag""",b'Young Artists for Haiti',12 May 2010 ,1.41
b'Jekyll and Hyde',b'Five Finger Death Punch',15 June 2015 ,1.44
,,,
b'Looking for Paradise',b'Alejandro Sanz',September 2009 ,1.38
b'Take Your Time',b'Sam Hunt',24 November 2014 ,1.69
"b""Remember 222 (Corey's Song)""",b'Corey Feldman',10 March 2015 ,1.12
b'Dirty Dancer',b'Enrique Iglesias',10 May 2011 ,1.63
b'One More Night',b'Maroon 5',19 June 2012 ,1.81
b'The Time of My Life',b'David Cook',22 May 2008 ,1.52
b'She Looks So Perfect',b'5 Seconds of Summer',21 February 2014 ,1.76
,,,
b'Llorar\xc3\xa9 las penas',b'David Bisbal',2002,1.12
b'I Have a Dream / Seasons in the Sun',b'Westlife',13 December 1999 ,1.59
b'\xe2\x98\x86\xe2\x98\x86\xe2\x98\x86\xe2\x98\x86\xe2\x98\x86 5IVE $TAR$',b'A$AP Rocky',23 January 2018 ,1.76
b'Lowlife',b'Theory of a Deadman',2011,1.46
b'Stoney Bologne',b'Car Seat Headrest',7 June 2017 ,1.70
b'From the Bottom of My Broken Heart',b'Britney Spears',8 February 2000 ,1.79
b'Cheeky Song (Touch My Bum)',b'The Cheeky Girls',December 2002 ,1.58
,,,
b'Santa Hates Poor Kids',b'Your Favorite Martian',7 December 2011 ,1.23
b'Au nom de la rose',b'Moos',1999,1.14
b'Dumb Blonde',b'Avril Lavigne',12 February 2019 ,1.71
b'Walk on Water',b'Eminem',10 November 2017 ,1.84
b'Paris',b'The Chainsmokers',13 January 2017 ,1.81
b'Marry You',b'Bruno Mars',4 October 2010 ,1.81
b'Femme Like U',b'K-Maro',1 June 2004 ,1.43
,,,
b'Champion',b'Fall Out Boy',22 June 2017 ,1.68
b'Fight to Win',b'Your Favorite Martian',29 June 2011 ,1.31
b'Watch Me Fall',b'Lil Xan',3 January 2019 ,1.46
b'Citizen Soldier',b'3 Doors Down',2007,1.53
b'Slutty Friday',b'Bart Baker',1 April 2011 ,0.66
b'Saturday Night',b'Aaron Carter',22 March 2005 ,1.39
b'This Is Love',b'will.i.am',1 June 2012 ,1.72
,,,
b'Moving',b'Macaco',2009,1.43
b'The Unofficial Smithers Love Song',b'Your Favorite Martian',6 April 2011 ,1.40
b'Let You Down',b'NF',14 September 2017 ,1.75
b'Beast Mode',b'Unkle Adams',5 July 2014 ,1.15
b'You Raise Me Up',b'Westlife',24 October 2005 ,1.56
,,,
,,,
b'Sexy Bitch',b'David Guetta',24 July 2009 ,1.83
b'Get Down',b'b4-4',2000,1.56
b'Nie chc\xc4\x99',b'O.S.T.R.',26 December 2019 ,0.85
b'Crazy Little Party Girl',b'Aaron Carter',17 March 1998 ,1.39
b'Metallica 808',b'Taconafide',4 April 2018 ,1.50
"b""To All the Girls I've Loved Before / I Don't Want to Wake You""",b'Julio Iglesias',1984,1.78
b'My Chick Bad',b'Ludacris',23 February 2010 ,1.74
,,,
b'Hangover',b'Taio Cruz',4 October 2011 ,1.67
b'Op\xc3\xa1 Yo Viaz\xc3\xa9 Un Corr\xc3\xa1',b'El Koala',2006,0.85
"b""(You're) Having My Baby / Papa""",b'Paul Anka',June 1974 ,1.75
b'Get Stoned',b'Hinder',26 July 2005 ,1.52
b'Car Wash',b'Christina Aguilera',November 2004 ,1.73
b'Blurred Lines',b'Robin Thicke',26 March 2013 ,1.80
"b""Like I'm Gonna Lose You""",b'Meghan Trainor',23 June 2015 ,1.79
,,,
b'Everybody Hurts',b'Helping Haiti',7 February 2010 ,1.45
b'Wobble Up',b'Chris Brown',18 April 2019 ,1.45
"b'a helping hand, not a song.'",b'XXXTentacion',25 May 2016 ,1.03
b'\xc3\x89chame la culpa',b'Luis Fonsi',17 November 2017 ,1.73
"b'Dear Mr. Jesus / Love, Sharon'",b'Powersource',1987,0.80
b'Friends & Lovers / You Always Knew',b'Gloria Loring',June 1986 ,1.62
b'50 Ways to Say Goodbye',b'Train',6 July 2012 ,1.81
,,,
b'Little Bad Girl',b'David Guetta',27 June 2011 ,1.61
b'At My Best',b'Machine Gun Kelly',17 March 2017 ,1.48
b'Jarreau of Rap (Skatt Attack)',b'Nas',12 July 2019 ,1.71
b'Hero',b'Enrique Iglesias',3 September 2001 ,1.80
b'Friends with Benefits',b'KSI',29 July 2016 ,1.11
"b""Messin' Around""",b'Pitbull',8 April 2016 ,1.45
b'Figured You Out',b'Nickelback',24 February 2004 ,1.62
,,,
b'Hotel Room Service',b'Pitbull',17 August 2009 ,1.78
b'Dance (A$$)',b'Big Sean',24 October 2011 ,1.78
b'Bumpy Ride',b'Mohombi',19 July 2010 ,1.54
b'Get Naked',b'Methods of Mayhem',1999,1.45
"b'Besoin de rien, envie de toi /  Ma vie avec toi, ta vie avec moi'",b'Jean-Pierre Savelli',1984,1.43
b'Love Like Woe',b'The Ready Set',29 March 2010 ,1.71
b'Best Song Ever',b'One Direction',22 July 2013 ,1.86
,,,
b'Love Is a Soldier',b'Smash Mouth',18 July 2016 ,1.24
b'Believe',b'Dima Bilan',2008,1.56
b'Ego\xc3\xadsta',b'Belinda',23 February 2010 ,1.48
b'Wake Up',b'Lil Xan',27 December 2017 ,1.57
b'With Arms Wide Open',b'Creed',1999,1.82
,,,
,,,
"b""Now You're Gone""",b'Basshunter',January 2008 ,1.75
"b""I'm Yours""",b'Jason Mraz',February 2008 ,1.83
b'Without Your Love',b'Britt Rutter',22 November 2010 ,1.41
b'Good to Be Alive (Hallelujah)',b'Andy Grammer',24 August 2015 ,1.33
b'Me and My Broken Heart',b'Rixton',13 July 2014 ,1.73
b'If Today Was Your Last Day',b'Nickelback',11 October 2008 ,1.74
b'Spirit in the Sky',b'Gareth Gates',14 March 2003 ,1.43
,,,
b'Old Town Road (Diplo Remix)',b'Lil Nas X',29 April 2019 ,1.74
b'Galway Girl',b'Ed Sheeran',18 March 2017 ,1.79
b'Instagram',b'Dimitri Vegas & Like Mike',5 July 2019 ,1.25
b'Straight Outta Vagina',b'Pussy Riot',25 October 2016 ,1.47
"b""Can't Get You More Pregnant""",b'Blink-182',12 April 2017 ,1.67
b'Oochie Wally / Find Ya Wealth',b'QB Finest',6 January 2001 ,1.61
b'Rave de favela',b'MC Lan',15 February 2020 ,1.29
,,,
b'Somebody to Love (Remix)',b'Justin Bieber',2010,1.73
b'Acapella',b'Karmin',25 July 2013 ,1.67
b'Go Off',b'Lil Uzi Vert',2 March 2017 ,1.80
"b""Don't Stop the Party""",b'Black Eyed Peas',24 June 2011 ,1.75
b'As Long As You Love Me',b'Justin Bieber',11 June 2012 ,1.82
b'Disco Duck (Part 1 & 2)',b'Rick Dees',1976,1.82
b'Viva la Vida',b'One Direction',10 October 2010 ,1.08
,,,
b'Megatron',b'Nicki Minaj',21 June 2019 ,1.85
"b""I'm Your Angel""",b'C\xc3\xa9line Dion',1998,1.66
b'Live It Up',b'Jennifer Lopez',9 May 2013 ,1.63
b'From a Distance / One More Round',b'Bette Midler',1990,1.64
b'Drift Away',b'Uncle Kracker',24 September 2002 ,1.73
"b'Me, Myself & I'",b'G-Eazy',14 October 2015 ,1.86
b'Wanted',b'Hunter Hayes',5 March 2012 ,1.63
,,,
b'Still in Love With You',b'Electro Velvet',27 March 2015 ,1.52
b'El aire que me das (Remixes)',b'Bustamante',2002,0.88
b'Marvin',b'schafter',30 July 2019 ,1.30
b'Bust Down Barbiana',b'Nicki Minaj',6 February 2019 ,1.60
b'1+1 son 7',b'Fran Perea',2003,1.34
b'Scream & Shout',b'will.i.am',20 November 2012 ,1.85
b'Lonely',b'Akon',2005,1.83
,,,
b'Rock That Body',b'The Black Eyed Peas',1 March 2010 ,1.85
b'Gorilla',b'Bruno Mars',26 August 2013 ,1.82
b'Orphan Tears',b'Your Favorite Martian',20 April 2011 ,1.69
b'Just Lose It',b'Eminem',28 September 2004 ,1.87
b'Scars to Your Beautiful',b'Alessia Cara',26 July 2016 ,1.87
,,,
,,,
b'7 Things',b'Miley Cyrus',2008,1.83
b'\xec\x98\xa4\xeb\xb9\xa4 \xeb\x94\xb1 \xeb\x82\xb4 \xec\x8a\xa4\xed\x83\x80\xec\x9d\xbc (Oppa Is Just My Style)',b'Psy',14 August 2012 ,1.48
b'Kick the Dust Up',b'Luke Bryan',19 May 2015 ,1.52
b'Fast Car',b'Jonas Blue',4 December 2015 ,1.68
b'Creature',b'KSI',23 June 2017 ,1.34
b'Sick Boy',b'The Chainsmokers',17 January 2018 ,1.78
b'Antes muerta que sencilla',b'Mar\xc3\xada Isabel',2004,1.15
,,,
b'Laserlight',b'Jessie J',4 May 2012 ,1.65
b'Stereo Hearts',b'Gym Class Heroes',14 June 2011 ,1.86
"b""I Gotta Feelin'""",b'Black Eyed Peas',26 May 2009 ,1.86
b'Chain Hang Low',b'Jibbs',20 June 2006 ,1.81
b'We Are One (Ole Ola)',b'Pitbull',8 April 2014 ,1.73
"b""Burnin' It Down""",b'Jason Aldean',22 July 2014 ,1.61
b'Break Up',b'Mario',2009,1.63
,,,
b'Zero',b'Imagine Dragons',19 September 2018 ,1.72
b'Rise',b'Katy Perry',14 July 2016 ,1.86
b'Hands Across America / We Are the World',b'Voices of America',12 April 1986 ,1.44
b'2U',b'David Guetta',9 June 2017 ,1.77
b'Represent',b'Weezer',11 June 2010 ,1.68
b'Mita sina sanoa?',b'Pizza Enrico',27 November 2003 ,1.22
"b""Europe's Living a Celebration""",b'Rosa L\xc3\xb3pez',2002,1.46
,,,
b'Take Care of Our Soldiers',b'Meghan Trainor',16 April 2010 ,1.18
b'Revolving Door',b'Crazy Town',2001,1.70
b'Circle the Drain',b'Machine Head',14 February 2020 ,1.62
b'Pom Poms',b'Jonas Brothers',2013,1.20
b'Meu mel',b'Anitta',13 December 2019 ,1.04
b'Cum Cum Mania',b'F\xc3\xa9licien',2002,1.12
b'Future',b'Madonna',17 May 2019 ,1.81
,,,
b'Mom',b'Meghan Trainor',29 April 2016 ,1.45
b'Swalla',b'Jason Derulo',24 February 2017 ,1.87
b'El baile del gorila',b'Melody',2001,1.40
b'High Hopes',b'Panic! at the Disco',24 May 2018 ,1.88
"b'Baby, I Love Your Way / Freebird (Free Baby) / Anti-Social'",b'Will to Power',10 September 1988 ,1.77
b'I Luh Ya Papi',b'Jennifer Lopez',March 2014 ,1.66
b'We Built This City / Private Room (Instrumental)',b'Starship',August 1985 ,1.91
,,,
b'Baila el Chiki-chiki',b'Rodolfo Chikilicuatre',2008,1.61
b'My Life Is Dope',b'Fat Damon',11 July 2018 ,0.82
b'Every Loser Wins',b'Nick Berry',1986,1.43
b'Bad Blood',b'Taylor Swift',18 May 2015 ,1.94
"b""Hold Me Tight or Don't""",b'Fall Out Boy',15 November 2017 ,1.78
,,,
,,,
"b""I'm Your Funny Bear""",b'Gummibear',2007,1.41
b'I Give You Power',b'Arcade Fire',19 January 2017 ,1.96
b'Beat It',b'Fall Out Boy',25 March 2008 ,1.80
b'Rap Devil',b'Machine Gun Kelly',3 September 2018 ,1.89
b'Everybody Hates Me',b'The Chainsmokers',16 March 2018 ,1.60
b'Kill the DJ',b'Green Day',14 August 2012 ,1.81
b'Sorry',b'Buckcherry',2007,1.67
