track,artist,date,rating 
b'Watch the Corners',b'Dinosaur Jr.',24 July 2012 ,3.75
,,,
b'At My Most Beautiful',b'R.E.M.',March 1999 ,3.76
b'Do Anything You Wanna Do / Schoolgirl Love',b'Rods',August 1977 ,3.73
b'Catalina',b'Rosal\xc3\xada',19 October 2016 ,3.83
b'Cloud Nine / Why Did She Have to Leave Me (Why Did She Have to Go)',b'The Temptations',25 October 1968 ,3.78
b'Memories / Another',b'Public Image Ltd',10 October 1979 ,3.75
b'Mr. Tambourine Man / All I Really Want to Do',b'The Byrds',1966,3.94
"b""You Can't Stop the Prophet""",b'Jeru the Damaja',25 October 1994 ,3.78
,,,
b'Rocking Pneumonia and the Boogie Woogie Flu (Parts 1 & 2)',b'Huey Smith and The Clowns',September 1957 ,3.84
b'Soul Finger / Knucklehead',b'Bar-Kays',14 April 1967 ,3.77
b'La carrozza di Hans / Impressioni di settembre',b'Premiata Forneria Marconi',October 1971 ,3.89
"b""All Your Love (I Miss Loving) / My Baby's a Good'un""",b'Otis Rush',August 1959 ,3.99
b'A Promise / Broke My Neck',b'Echo and The Bunnymen',10 July 1981 ,3.73
"b'I Loves You, Porgy / Love Me or Leave Me'",b'Nina Simone',June 1959 ,3.73
b'Julia Dream / Summer 68',b'Pink Floyd',1972,3.82
,,,
b'How Does It Feel to Feel / If I Stay Too Long',b'The Creation',September 1967 ,3.83
b'Cool Drink of Water Blues / Big Road Blues',b'Tommy Johnson',April 1928 ,3.83
"b""Don't You Just Know It / High Blood Pressure""",b'Huey (Piano) Smith and the Clowns',March 1958 ,3.82
b'Going to a Town',b'Rufus Wainwright',March 2007 ,3.83
b'Absent Friends',b'The Divine Comedy',14 June 2004 ,3.87
b'Chega de saudade / Bim bom',b'Jo\xc3\xa3o Gilberto',August 1958 ,3.90
"b""Hey, Good Lookin' / My Heart Would Know""",b'Hank Williams with His Drifting Cowboys',June 1951 ,3.70
,,,
b'Stuck on You',b'Failure',1996,3.84
b'Wake Up Everybody (Part 1 & 2)',b'Harold Melvin & The Blue Notes',November 1975 ,3.74
b'Du sollst lieben / Ave Maria',b'Djong Yun',1972,3.99
b'Under My Wheels / Desperado',b'Alice Cooper',28 September 1971 ,3.74
b'Precious Things',b'Tori Amos',1992,3.79
"b""Love Is a Hurtin' Thing / How Can You Say It""",b'Gloria Taylor',1973,3.94
"b'The Good, the Bad and the Ugly / March With Hope'",b'Hugo Montenegro',January 1968 ,3.77
,,,
b'Se telefonando / No',b'Mina',May 1966 ,3.82
"b""I Can't Turn You Loose / Just One More Day""",b'Otis Redding',December 1965 ,3.79
b'Timeless',b'Goldie',1995,3.76
b'52 Girls / 6060-842',"b""The B-52's""",1979,3.74
b'Nights in White Satin / Go Now',b'The Moody Blues',1980,3.97
,,,
,,,
"b""Ain't You Glad / Irene""",b'Lead Belly',1943,3.80
"b""Veronica / You're No Good""",b'Elvis Costello',1 January 1989 ,3.75
b'Infinite (F.B.T. Remix)',b'Eminem',17 November 2016 ,3.72
b'If You Could Read My Mind / Poor Little Allison',b'Gordon Lightfoot',December 1970 ,3.73
"b""Runnin' Away / Brave & Strong""",b'Sly & The Family Stone',January 1972 ,3.75
b'The World Is a Ghetto / Four Cornered Room',b'WAR',November 1972 ,3.77
b'Have You Seen Her Face / My Back Pages',b'The Byrds',1967,3.92
,,,
"b""You Ain't Going Nowhere / Artificial Energy""",b'The Byrds',2 April 1968 ,3.75
b'Lowdown / Harbor Lights',b'Boz Scaggs',June 1976 ,3.75
b'Rat Race / Rude Boys Outta Jail',b'The Specials',24 May 1980 ,3.77
b'Do Ya / Nightrider',b'Electric Light Orchestra',February 1977 ,3.73
b'Love Burns',b'Black Rebel Motorcycle Club',13 May 2001 ,3.78
b'Something 4 the Weekend',b'Super Furry Animals',1 July 1996 ,3.79
b'Sylvia',b'The Antlers',17 November 2009 ,3.68
,,,
b'Drown in My Own Tears / Mary Ann',b'Ray Charles',February 1956 ,3.82
b'Side',b'Travis',17 September 2001 ,3.74
b'Journey in Satchidananda',b'Alice Coltrane featuring Pharoah Sanders',1971,4.08
"b""Screamin' and Hollerin' the Blues / Mississippi Boweavil Blues""",b'Charley Patton',September 1929 ,3.82
b'Eric B. Is President / My Melody',b'Eric B. featuring Rakim',1986,3.72
"b""Lady d'Arbanville / Time / Fill My Eyes""",b'Cat Stevens',June 1970 ,3.74
b'Another Morning Stoner',b'...And You Will Know Us by the Trail of Dead',14 May 2002 ,3.76
,,,
b'Mr. Tambourine Man / Turn! Turn! Turn!',b'The Byrds',1972,3.93
b'Ride My See-Saw / A Simple Game',b'The Moody Blues',November 1968 ,3.76
b'Silhouette',b'Julia Holter',2015,3.79
b'Oh! Darling',b'The Beatles',6 September 2019 ,3.80
b'**CROWS**',b'SickboyRari',24 December 2018 ,3.91
b'Drew',b'Goldfrapp',15 July 2013 ,3.75
b'God Bless Ohio',b'Sun Kil Moon',19 July 2016 ,3.79
,,,
b'Whatcha See Is Whatcha Get / Thankful for Your Love',b'Dramatics',1971,3.80
"b""Big White Cloud / Gideon's Bible""",b'John Cale',November 1970 ,3.81
b'Messages From the Stars',b'The RAH Band',1983,3.81
b'Heaven Must Have Sent You / Stay in My Lonely Arms',b'The Elgins',25 August 1966 ,3.77
b'8 (circle)',b'Bon Iver',2016,3.84
b'Keep On Running / High Time Baby',b'The Spencer Davis Group',26 November 1965 ,3.82
"b'Tubular Bells (Now the Original Theme From ""The Exorcist"")'",b'Mike Oldfield',February 1974 ,3.82
,,,
b'Take on Me (2017 Acoustic)',b'a-ha',1 December 2017 ,4.03
b'Tupelo Honey / Starting a New Life',b'Van Morrison',January 1972 ,3.82
"b""Whenever You're Ready / I Love You""",b'The Zombies',August 1965 ,3.77
b'Born Under a Bad Sign / Personal Manager',b'Albert King',25 May 1967 ,3.80
"b""5:15 / I'm One""",b'The Who',September 1979 ,3.85
,,,
,,,
b'Child Psychology',b'Black Box Recorder',4 May 1998 ,3.80
b'Made Up in Blue / Trouble in This Town / Mad on You',b'The Bats',October 1986 ,3.82
b'Ko-Ko / Conga Brava',b'Duke Ellington and His Famous Orchestra',April 1940 ,3.86
b'Juxtapozed With U',b'Super Furry Animals',7 August 2001 ,3.76
"b""I'm in Trouble / If Only You Were Lonely""",b'The Replacements',7 August 1981 ,3.73
"b""I'm Left, You're Right, She's Gone / Baby Let's Play House""",b'Elvis Presley',14 May 1955 ,3.72
b'I Follow Rivers (The Magician Remix)',b'Lykke Li',10 October 2011 ,3.81
,,,
b'The Bitterest Pill (I Ever Had to Swallow) / Pity Poor  Alfie - Fever',b'The Jam',10 September 1982 ,3.76
b'The Rhythm Divine / Dr. Van Steiner',b'Yello',24 June 1987 ,3.83
"b""Goin' Out of My Head / Make It Easy on Yourself""",b'Little Anthony & The Imperials',October 1964 ,3.78
"b""I've Seen It All""",b'Bj\xc3\xb6rk',2001,3.75
b'The Ink in the Well / Weathered Wall (Instrumental)',b'David Sylvian',18 August 1984 ,3.78
b'7/4 (Shoreline)',b'Broken Social Scene',27 March 2006 ,3.76
b'Jenny Wren',b'Paul McCartney',14 November 2005 ,3.78
,,,
b'The Carnival Is Over',b'Dead Can Dance',1993,3.75
b'Shake for Me / The Red Rooster',"b""Howlin' Wolf""",November 1961 ,3.83
b'Green Grass of Tunnel',b'm\xc3\xbam',23 April 2002 ,3.75
b'The Thin Wall / I Never Wanted to Begin',b'Ultravox',August 1981 ,3.77
"b""The Loaf's Revenge""",b'Archers of Loaf',1993,3.80
b'Coma White',b'Marilyn Manson',1999,3.72
b'What a Waster / I Get Along',b'The Libertines',3 June 2002 ,3.75
,,,
b'Great Southern Land / Uniform',b'Icehouse',30 August 1982 ,3.80
b'God',b'John Lennon',1998,3.87
b'My Mistakes Were Made for You',b'The Last Shadow Puppets',20 October 2008 ,3.78
b'Jimmy Jimmy / Mars Bars',b'The Undertones',20 April 1979 ,3.76
"b""Time in a Bottle / Hard Time Losin' Man""",b'Jim Croce',November 1973 ,3.70
b'Rip Her to Shreds / In the Flesh / X Offender',b'Blondie',November 1977 ,3.75
"b""Mother's Last Word to Her Son / Paul and Silas in Jail""",b'Washington Phillips',November 1928 ,3.92
,,,
"b'Complication / Oh, How to Do Now '",b'Monks',November 1965 ,3.74
b'Head Over Heels / Good for Gone',"b""Go-Go's""",April 1984 ,3.73
"b""Mr. Pitiful / That's How Strong My Love Is""",b'Otis Redding',30 December 1964 ,3.76
"b""Lonesome in Your Home / Hopkins' Sky Hop""","b""Lightnin' Hopkins""",January 1956 ,4.07
b'Psycho / Have Love Will Travel',b'The Sonics',1998,3.95
b'A Trick of the Tail / Ripples',b'Genesis',March 1976 ,3.77
b'Afterglow of Your Love / Wham Bam Thank You Mam',b'Small Faces',7 March 1969 ,3.82
,,,
b'You Learn About It',b'The Gathering',2003,3.86
b'Everything Flows / Primary Education / Speeder',b'Teenage Fanclub',June 1990 ,3.75
b'Bunker Buster',b'Viet Cong',2015,3.80
b'Equinoxe Part 5 / Equinoxe Part 1',b'Jean Michel Jarre',1979,3.78
b'Crooklyn',b'The Crooklyn Dodgers',21 June 1994 ,3.70
,,,
,,,
b'Off He Goes / Dead Man',b'Pearl Jam',29 August 1996 ,3.75
b'Night Boat to Cairo / Swan Lake',b'Madness',March 1980 ,3.76
b'Roland / PDA',b'Interpol',2002,3.84
b'Mutant Standard',b'Oneohtrix Point Never',21 October 2015 ,3.78
b'Well Done',b'Idles',7 October 2016 ,3.82
b'Milk',b'Garbage',18 November 1996 ,3.78
b'Miss World',b'Hole',March 1994 ,3.74
,,,
"b""John Cage Bubblegum / Eloge d'Eros""",b'Stereolab',January 1993 ,3.83
b'Django',b'Luis Enr\xc3\xadquez Bacalov',1966,3.92
"b""The Rubberband Man / Now That We're Together""",b'The Spinners',6 August 1976 ,3.73
b'The Orchids / Finale',b'Psychic TV',1983,3.88
"b""St. James Infirmary / When You're Smiling (The Whole World Smiles With You)""",b'King Oliver and His Orchestra',February 1930 ,3.96
"b""Je ne regrette rien / Les amants d'un jour""",b'\xc3\x89dith Piaf',1960,3.75
b'Gentle on My Mind / Just Another Man',b'Glen Campbell',June 1967 ,3.76
,,,
b'Star Fruits Surf Rider [CD1]',b'Cornelius',1997,3.89
b'The Glowing Man',b'Swans',2016,3.81
b'Tear the Roof Off the Sucker (Give Up the Funk) / P. Funk',b'Parliament',April 1976 ,3.71
b'Another Saturday Night / Love Will Find a Way',b'Sam Cooke',April 1963 ,3.74
"b""Louis Collins / Got the Blues, Can't Be Satisfied""",b'Mississippi John Hurt',September 1929 ,3.84
b'Mysteries',b'Beth Gibbons',2002,3.78
b'Stay Forever',b'Ween',2000,3.88
,,,
"b""If I Didn't Care / Knock Kneed Sal (On the Mourner's Bench)""",b'The Ink Spots',February 1939 ,3.80
b'Kiko and the Lavender Moon',b'Los Lobos',19 November 1992 ,3.76
b'Sea Cruise / Roberta',b'Frankie Ford',April 1959 ,3.77
"b""If You Don't Know Me by Now / Let Me Into Your World""",b'Harold Melvin & The Blue Notes',September 1972 ,3.71
"b""Respect Yourself / You're Gonna Make Me Cry""",b'The Staple Singers',September 1971 ,3.80
b'The Boiler / Theme From the Boiler',b'Rhoda Dakar',23 January 1982 ,3.75
b'No Time / Proper Stranger',b'The Guess Who',December 1969 ,3.77
,,,
b'Ship of Fools / World Groove (Do the Mind Guerilla)',b'World Party',February 1987 ,3.75
"b""Burning Love / It's a Matter of Time""",b'Elvis Presley',1 August 1972 ,3.72
b'Talk of the Town / Cuban Slide',b'Pretenders',April 1980 ,3.72
b'Kiss Them for Me / Return',b'Siouxsie & the Banshees',13 May 1991 ,3.77
"b""Can't Stand It""",b'Wilco',April 1999 ,3.79
b'Juanita / Rowla',b'Underworld',1996,3.82
"b""Sally, Go 'Round the Roses / Instrumental Background to Sally, Go 'Round the Roses""",b'The Jaynetts',August 1963 ,3.71
,,,
"b""Brassneck / Don't Talk, Just Kiss""",b'The Wedding Present',5 February 1990 ,3.80
"b""The Pusher / Your Wall's Too High""",b'Steppenwolf',March 1970 ,3.81
b'All My Happiness Is Gone',b'Purple Mountains',10 May 2019 ,3.75
b'Death of a Party',b'Blur',September 1996 ,3.74
b'Airport / Cold Love',b'The Motors',June 1978 ,3.78
,,,
,,,
b'Series of Dreams',b'Bob Dylan',March 1991 ,3.80
b'Twenty Flight Rock / Cradle Baby',b'Eddie Cochran',2 December 1957 ,3.74
b'We Got the Neutron Bomb / Solitary Confinement',b'The Weirdos',March 1978 ,3.75
b'Daydream / Night Owl Blues',"b""The Lovin' Spoonful""",19 February 1966 ,3.74
b'Mot\xc3\xb6rhead / City Kids',b'Mot\xc3\xb6rhead',10 June 1977 ,3.78
b'\xe3\x81\xb2\xe3\x81\x93\xe3\x81\x86\xe3\x81\x8d\xe9\x9b\xb2 (Hik\xc5\x8dki-gumo)',b'\xe8\x8d\x92\xe4\xba\x95\xe7\x94\xb1\xe5\xae\x9f \xe2\x8c\xa9Yumi Arai\xe2\x8c\xaa',3 July 2013 ,4.02
"b""La horse / L'alouette""",b'Serge Gainsbourg',1969,4.07
,,,
b'Lady in Black / Simon the Bullit Freak',b'Uriah Heep',March 1971 ,3.75
b'Run the Jewels',b'Run the Jewels',4 March 2014 ,3.78
b'Stripsearch',b'Faith No More',11 November 1997 ,3.74
b'A Girl Called Johnny / The Late Train to Heaven',b'The Waterboys',May 1983 ,3.82
"b""Everybody Loves My Baby (But My Baby Don't Love Nobody but Me) / Of All the Wrongs You Done to Me""","b""Clarence Williams' Blue Five""",January 1925 ,3.87
b'The Story in Your Eyes / My Song',b'The Moody Blues',August 1971 ,3.79
b'Freedom',b'Beyonc\xc3\xa9',9 September 2016 ,3.77
,,,
b'Silent Lucidity',b'Queensr\xc3\xbfche',14 February 1991 ,3.67
b'Earn Enough for Us / The Man Who Sailed Around His Soul',b'XTC',1987,3.78
b'Bedside Table / Living Well',b'Bedhead',May 1992 ,3.86
b'If I Had a Tail',b'Queens of the Stone Age',28 October 2013 ,3.75
b'People-Vultures',b'King Gizzard and the Lizard Wizard',15 April 2016 ,3.81
b'Tryouts for the Human Race',b'Sparks',October 1979 ,3.74
"b""Stop Breakin' Down Blues / Honeymoon Blues""",b'Robert Johnson',20 March 1938 ,3.76
,,,
b'Empire State Human / Introducing',b'The Human League',September 1979 ,3.73
b'Spill the Wine / Magic Mountain',b'Eric Burdon and War',May 1970 ,3.71
b'Neil Jung [CD 1]',b'Teenage Fanclub',21 August 1995 ,3.80
b'Party of the Mind / Calling the New Tune',b'The Sound',1982,3.92
b'Naked When You Come / Little Cat Lost',b'The Lollipops',November 1966 ,3.99
b'Spirit in the Night / For You',b'Bruce Springsteen',May 1973 ,3.77
"b'Words of Love / Mailman, Bring Me No More Blues'",b'Buddy Holly',20 June 1957 ,3.77
,,,
b'Tom the Model',b'Beth Gibbons',28 February 2003 ,3.78
"b""Could It Be I'm Falling in Love / Just You and Me, Baby""",b'The Spinners',12 December 1972 ,3.76
b'How Long - How Long Blues / My Own Lonesome Blues',b'Leroy Carr',August 1928 ,3.81
b'S.O.S. / Mamma Mia',b'ABBA',24 September 1975 ,3.79
b'Fresh Air / Freeway Flyer',b'Quicksilver Messenger Service',September 1970 ,3.94
b'Sister Morphine / Something Better',b'Marianne Faithfull',February 1969 ,3.83
b'Young Hearts Spark Fire',b'Japandroids',2009,3.75
,,,
b'Police Dog Blues / Diddie Wa Diddie',b'Blind Blake',December 1929 ,3.80
"b""By the Time I Get to Phoenix / You've Still Got a Place in My Heart""",b'Glen Campbell',October 1967 ,3.75
b'Love Is Like Oxygen / Cover Girl',b'Sweet',January 1978 ,3.72
b'You Were the Fool / Piss Up a Rope',b'Ween',22 July 1996 ,3.87
b'Ten Feet Tall / Helicopter / The Somnambulist',b'XTC',March 1980 ,3.77
,,,
,,,
"b""Don't Leave Me This Way / To Be Free to Be Who We Are""",b'Harold Melvin & The Blue Notes',1975,3.71
b'Taste',b'Ride',1990,3.78
b'Missing the Moon',b'The Field Mice',August 1991 ,3.75
"b""What a Way to Die / Never Thought You'd Leave Me""",b'The Pleasure Seekers',1965,3.75
b'Money / Another Brick in the Wall (Part II)',b'Pink Floyd',1981,3.77
b'A Place in the Sun / Black Mass',b'Jason Crest',August 1969 ,3.89
b'Let Me Go!',b'Heaven 17',30 October 1982 ,3.71
,,,
"b'I Wish It Would Rain / I Truly, Truly Believe'",b'The Temptations',21 December 1967 ,3.75
b'I.G.Y. (What a Beautiful World) / Walk Between Raindrops',b'Donald Fagen',September 1982 ,3.71
b'Duncan / Run That Body Down',b'Paul Simon',July 1972 ,3.75
b'I Want You Back / Who Do You Love (Live)',b'Hoodoo Gurus',March 1984 ,3.77
b'Out of This World',b'The Cure',2000,3.89
b'Dimples / Baby Lee',b'John Lee Hooker',September 1956 ,3.88
b'Everybody Knows (Except You)',b'The Divine Comedy',10 March 1997 ,3.83
,,,
b'Singing Rule Britannia (While the Walls Close In)',b'The Chameleons',August 1985 ,3.78
"b""It's No Reason / Someone Special""",b'The Church',May 1983 ,3.86
b'Nightmare (Theme Song) / Non-Stop Flight',b'Artie Shaw and His Orchestra',November 1938 ,3.81
b'Hasta la ra\xc3\xadz',b'Natalia Lafourcade',6 January 2015 ,3.72
"b""Ain't Got No Home / Troubles, Troubles""","b'Clarence ""Frogman"" Henry'",November 1956 ,3.82
b'Overkill / Till the Money Runs Out',b'Men at Work',March 1983 ,3.70
"b""She's Not There / World of Glass""",b'Neil MacArthur',January 1969 ,3.99
,,,
"b""Evil Hearted You / Still I'm Sad""",b'Yardbirds',1 October 1965 ,3.76
b'Summer Breeze (Part 1) / Summer Breeze (Part 2)',b'The Isley Brothers',February 1974 ,3.76
b'Kicks / Shake It Up',b'Paul Revere & The Raiders',March 1966 ,3.80
b'Big River / Ballad of a Teenage Queen',b'Johnny Cash and The Tennessee Two',6 January 1958 ,3.74
b'Man Next Door',b'Massive Attack',1999,3.80
b'Tom Joad (Part 1) / Tom Joad (Part 2)',b'Woody Guthrie',July 1940 ,3.86
b'Turn It On',b'The Flaming Lips',11 April 1995 ,3.79
,,,
b'Spanish Harlem / First Taste of Love',b'Ben E. King',December 1960 ,3.70
b'Girls & Boys / Under the Cherry Moon',b'Prince and The Revolution',August 1986 ,3.75
b'Numbers/Computer\xe2\x80\xa2World..2 / Computer Love',b'Kraftwerk',1981,3.80
"b""Baby Please Don't Go / Death Bells""","b""Lightnin' Hopkins""",January 1949 ,3.90
b'Summertime Blues [live] /  Heaven and Hell',b'The Who',10 July 1970 ,3.73
b'Tomorrow Night / What a Woman',b'Lonnie Johnson',January 1948 ,3.85
b'Forever More',b'Moloko',23 June 2003 ,3.71
,,,
"b""(Sweet Sweet Baby) Since You've Been Gone / Ain't No Way""",b'Aretha Franklin',9 February 1968 ,3.77
"b""It's Cold Outside / I'm Going Home""",b'The Choir',September 1966 ,3.81
b'In My Room / (Baby) You Dont Have to Tell Me',b'The Walker Brothers',December 1966 ,3.99
b'Obstacles / Fear of Heights',b'Syd Matters',16 May 2005 ,4.04
"b""Travelin' Man / Hello Mary Lou""",b'Ricky Nelson',April 1961 ,3.69
,,,
,,,
b'The Way You Do the Things You Do / Just Let Me Know',b'The Temptations',23 January 1964 ,3.77
b'1-800 Suicide',b'Gravediggaz',24 January 1995 ,3.75
b'Kennedy / Unfaithful ',b'The Wedding Present',October 1989 ,3.83
b'Sugar Water',b'Cibo Matto',1996,3.68
b'You Go to My Head / The Moon Looks Down and Laughs',b'Billie Holiday and Her Orchestra',June 1938 ,3.81
b'Hearts a Mess',b'Gotye',2008,3.75
"b""You Haven't Done Nothin' / Big Brother""",b'Stevie Wonder',August 1974 ,3.73
,,,
b'Mother Popcorn (You Got to Have a Mother for Me) (Parts 1 & 2)',b'James Brown',June 1969 ,3.79
b'I Die: You Die / Down in the Park',b'Gary Numan',15 August 1980 ,3.75
"b""St. Swithin's Day / A New England""",b'Billy Bragg',February 1985 ,3.84
b'Bathtime',b'Tindersticks',26 May 1997 ,3.83
b'I Got a Name / Alabama Rain',b'Jim Croce',September 1973 ,3.74
b'Earned It',b'Chief Keef',2 March 2015 ,3.75
b'Do You Know Squarepusher?',b'Squarepusher',10 December 2001 ,3.76
,,,
b'Var\xc3\xba\xc3\xb0',b'Sigur R\xc3\xb3s',21 May 2012 ,3.74
b'Soul on Fire / How Can You Leave a Man Like This',b'LaVern Baker',August 1953 ,3.83
b'Nights on Broadway / Edge of the Universe',b'Bee Gees',September 1975 ,3.72
b'Berlin Chair',b'You Am I',February 1994 ,3.83
b'Trouble Blues / Honey Keep Your Mind on Me',b'Charles Brown Trio',March 1949 ,3.92
b'I Want You',b'Madonna',1995,3.73
b'Violaine',b'Cocteau Twins',July 1996 ,3.73
,,,
"b""Reach Out, I'll Be There / Standing in the Shadows of Love""",b'Four Tops',1972,3.98
b'Per un pugno di dollari / Titoli',b'Ennio Morricone',1964,3.91
"b""Lady in Black / Easy Livin'""",b'Uriah Heep',1975,3.96
b'Dragonfly / The Purple Dancer',b'Fleetwood Mac',March 1971 ,3.91
"b""Ol' Riley (Slave Song) / Rock Island Line (Railroad Song)""",b'Lead Belly',1942,3.73
b'Lady Friend / Old John Robertson',b'The Byrds',13 July 1967 ,3.73
b'The Tide Is High',b'The Paragons',1967,3.78
,,,
"b'Some Time Alone, Alone'","b""Melody's Echo Chamber""",1 July 2013 ,3.81
"b""The Butcher's Boy (The Railroad Boy) / The Wagoner's Lad (Loving Nancy)""",b'Buell Kazee',1928,3.75
